date,hour,day_type
2020-05-10,13,weekend
2020-05-10,13,weekend
2020-05-10,13,weekend
2020-05-10,13,weekend
2020-05-10,13,weekend
2020-05-10,13,weekend
2020-05-10,14,weekend
2020-05-10,14,weekend
2020-05-10,14,weekend
2020-05-10,14,weekend
2020-05-10,14,weekend
2020-05-10,14,weekend
2020-05-10,14,weekend
2020-05-10,14,weekend
2020-05-10,14,weekend
2020-05-10,15,weekend
2020-05-10,15,weekend
2020-05-10,15,weekend
2020-05-10,15,weekend
2020-05-10,15,weekend
2020-05-10,15,weekend
2020-05-10,15,weekend
2020-05-10,15,weekend
2020-05-10,15,weekend
2020-05-10,15,weekend
2020-05-10,15,weekend
2020-05-10,15,weekend
2020-05-10,15,weekend
2020-05-10,15,weekend
2020-05-10,16,weekend
2020-05-10,16,weekend
2020-05-10,16,weekend
2020-05-10,16,weekend
2020-05-10,16,weekend
2020-05-10,16,weekend
2020-05-10,16,weekend
2020-05-10,16,weekend
2020-05-10,17,weekend
2020-05-10,17,weekend
2020-05-10,19,weekend
2020-05-10,19,weekend
2020-05-10,19,weekend
2020-05-10,19,weekend
2020-05-10,19,weekend
2020-05-10,19,weekend
2020-05-10,19,weekend
2020-05-10,20,weekend
2020-05-10,20,weekend
2020-05-10,22,weekend
2020-05-11,8,working_day
2020-05-11,10,working_day
2020-05-11,12,working_day
2020-05-11,12,working_day
2020-05-11,12,working_day
2020-05-11,13,working_day
2020-05-11,14,working_day
2020-05-11,14,working_day
2020-05-11,14,working_day
2020-05-11,14,working_day
2020-05-11,14,working_day
2020-05-11,14,working_day
2020-05-11,14,working_day
2020-05-11,16,working_day
2020-05-11,16,working_day
2020-05-11,16,working_day
2020-05-11,16,working_day
2020-05-11,16,working_day
2020-05-11,16,working_day
2020-05-11,16,working_day
2020-05-11,16,working_day
2020-05-11,16,working_day
2020-05-11,17,working_day
2020-05-11,17,working_day
2020-05-11,17,working_day
2020-05-11,17,working_day
2020-05-11,17,working_day
2020-05-11,17,working_day
2020-05-11,17,working_day
2020-05-11,17,working_day
2020-05-11,17,working_day
2020-05-11,18,working_day
2020-05-11,18,working_day
2020-05-11,18,working_day
2020-05-11,18,working_day
2020-05-11,18,working_day
2020-05-11,18,working_day
2020-05-11,18,working_day
2020-05-11,18,working_day
2020-05-11,18,working_day
2020-05-11,18,working_day
2020-05-11,18,working_day
2020-05-11,18,working_day
2020-05-11,18,working_day
2020-05-11,18,working_day
2020-05-11,18,working_day
2020-05-11,18,working_day
2020-05-11,19,working_day
2020-05-11,19,working_day
2020-05-11,19,working_day
2020-05-11,19,working_day
2020-05-11,19,working_day
2020-05-11,19,working_day
2020-05-11,19,working_day
2020-05-11,19,working_day
2020-05-11,19,working_day
2020-05-11,19,working_day
2020-05-11,19,working_day
2020-05-11,19,working_day
2020-05-11,20,working_day
2020-05-11,20,working_day
2020-05-11,20,working_day
2020-05-11,20,working_day
2020-05-11,20,working_day
2020-05-11,20,working_day
2020-05-11,20,working_day
2020-05-11,20,working_day
2020-05-11,20,working_day
2020-05-11,20,working_day
2020-05-11,20,working_day
2020-05-11,20,working_day
2020-05-11,20,working_day
2020-05-11,20,working_day
2020-05-11,20,working_day
2020-05-11,20,working_day
2020-05-11,20,working_day
2020-05-11,21,working_day
2020-05-11,21,working_day
2020-05-11,21,working_day
2020-05-11,21,working_day
2020-05-11,21,working_day
2020-05-11,21,working_day
2020-05-11,21,working_day
2020-05-11,21,working_day
2020-05-11,21,working_day
2020-05-11,21,working_day
2020-05-11,21,working_day
2020-05-11,21,working_day
2020-05-11,21,working_day
2020-05-11,21,working_day
2020-05-11,21,working_day
2020-05-11,21,working_day
2020-05-11,22,working_day
2020-05-11,23,working_day
2020-05-11,23,working_day
2020-05-12,6,working_day
2020-05-12,7,working_day
2020-05-12,7,working_day
2020-05-12,7,working_day
2020-05-12,7,working_day
2020-05-12,7,working_day
2020-05-12,7,working_day
2020-05-12,7,working_day
2020-05-12,7,working_day
2020-05-12,7,working_day
2020-05-12,8,working_day
2020-05-12,8,working_day
2020-05-12,8,working_day
2020-05-12,8,working_day
2020-05-12,8,working_day
2020-05-12,9,working_day
2020-05-12,9,working_day
2020-05-12,9,working_day
2020-05-12,9,working_day
2020-05-12,9,working_day
2020-05-12,10,working_day
2020-05-12,10,working_day
2020-05-12,10,working_day
2020-05-12,10,working_day
2020-05-12,10,working_day
2020-05-12,10,working_day
2020-05-12,11,working_day
2020-05-12,11,working_day
2020-05-12,12,working_day
2020-05-12,14,working_day
2020-05-12,14,working_day
2020-05-12,14,working_day
2020-05-12,14,working_day
2020-05-12,14,working_day
2020-05-12,14,working_day
2020-05-12,14,working_day
2020-05-12,14,working_day
2020-05-12,14,working_day
2020-05-12,15,working_day
2020-05-12,15,working_day
2020-05-12,15,working_day
2020-05-12,15,working_day
2020-05-12,15,working_day
2020-05-12,16,working_day
2020-05-12,16,working_day
2020-05-12,16,working_day
2020-05-12,16,working_day
2020-05-12,16,working_day
2020-05-12,16,working_day
2020-05-12,16,working_day
2020-05-12,16,working_day
2020-05-12,16,working_day
2020-05-12,16,working_day
2020-05-12,16,working_day
2020-05-12,16,working_day
2020-05-12,17,working_day
2020-05-12,17,working_day
2020-05-12,17,working_day
2020-05-12,17,working_day
2020-05-12,17,working_day
2020-05-12,17,working_day
2020-05-12,17,working_day
2020-05-12,17,working_day
2020-05-12,17,working_day
2020-05-12,17,working_day
2020-05-12,17,working_day
2020-05-12,17,working_day
2020-05-12,17,working_day
2020-05-12,17,working_day
2020-05-12,17,working_day
2020-05-12,17,working_day
2020-05-12,17,working_day
2020-05-12,17,working_day
2020-05-12,17,working_day
2020-05-12,17,working_day
2020-05-12,17,working_day
2020-05-12,17,working_day
2020-05-12,17,working_day
2020-05-12,17,working_day
2020-05-12,17,working_day
2020-05-12,17,working_day
2020-05-12,17,working_day
2020-05-12,17,working_day
2020-05-12,17,working_day
2020-05-12,18,working_day
2020-05-12,18,working_day
2020-05-12,18,working_day
2020-05-12,18,working_day
2020-05-12,18,working_day
2020-05-12,18,working_day
2020-05-12,18,working_day
2020-05-12,18,working_day
2020-05-12,18,working_day
2020-05-12,18,working_day
2020-05-12,18,working_day
2020-05-12,18,working_day
2020-05-12,18,working_day
2020-05-12,18,working_day
2020-05-12,18,working_day
2020-05-12,18,working_day
2020-05-12,18,working_day
2020-05-12,18,working_day
2020-05-12,18,working_day
2020-05-12,18,working_day
2020-05-12,18,working_day
2020-05-12,18,working_day
2020-05-12,18,working_day
2020-05-12,18,working_day
2020-05-12,18,working_day
2020-05-12,18,working_day
2020-05-12,19,working_day
2020-05-12,19,working_day
2020-05-12,19,working_day
2020-05-12,19,working_day
2020-05-12,19,working_day
2020-05-12,19,working_day
2020-05-12,19,working_day
2020-05-12,19,working_day
2020-05-12,19,working_day
2020-05-12,19,working_day
2020-05-12,19,working_day
2020-05-12,19,working_day
2020-05-12,19,working_day
2020-05-12,19,working_day
2020-05-12,19,working_day
2020-05-12,19,working_day
2020-05-12,19,working_day
2020-05-12,19,working_day
2020-05-12,19,working_day
2020-05-12,19,working_day
2020-05-12,19,working_day
2020-05-12,19,working_day
2020-05-12,19,working_day
2020-05-12,20,working_day
2020-05-12,20,working_day
2020-05-12,20,working_day
2020-05-12,20,working_day
2020-05-12,20,working_day
2020-05-12,20,working_day
2020-05-12,20,working_day
2020-05-12,20,working_day
2020-05-12,20,working_day
2020-05-12,20,working_day
2020-05-12,20,working_day
2020-05-12,20,working_day
2020-05-12,20,working_day
2020-05-12,20,working_day
2020-05-12,20,working_day
2020-05-12,20,working_day
2020-05-12,20,working_day
2020-05-12,20,working_day
2020-05-12,21,working_day
2020-05-12,21,working_day
2020-05-12,21,working_day
2020-05-12,21,working_day
2020-05-12,21,working_day
2020-05-12,21,working_day
2020-05-12,21,working_day
2020-05-12,21,working_day
2020-05-12,21,working_day
2020-05-12,21,working_day
2020-05-12,21,working_day
2020-05-12,22,working_day
2020-05-13,7,working_day
2020-05-13,7,working_day
2020-05-13,11,working_day
2020-05-13,12,working_day
2020-05-13,12,working_day
2020-05-13,12,working_day
2020-05-13,12,working_day
2020-05-13,12,working_day
2020-05-13,12,working_day
2020-05-13,12,working_day
2020-05-13,12,working_day
2020-05-13,12,working_day
2020-05-13,13,working_day
2020-05-13,13,working_day
2020-05-13,13,working_day
2020-05-13,13,working_day
2020-05-13,13,working_day
2020-05-13,13,working_day
2020-05-13,13,working_day
2020-05-13,13,working_day
2020-05-13,13,working_day
2020-05-13,13,working_day
2020-05-13,14,working_day
2020-05-13,14,working_day
2020-05-13,14,working_day
2020-05-13,14,working_day
2020-05-13,15,working_day
2020-05-13,15,working_day
2020-05-13,15,working_day
2020-05-13,15,working_day
2020-05-13,16,working_day
2020-05-13,16,working_day
2020-05-13,17,working_day
2020-05-13,17,working_day
2020-05-13,17,working_day
2020-05-13,17,working_day
2020-05-13,17,working_day
2020-05-13,17,working_day
2020-05-13,17,working_day
2020-05-13,18,working_day
2020-05-13,18,working_day
2020-05-13,18,working_day
2020-05-13,18,working_day
2020-05-13,18,working_day
2020-05-13,18,working_day
2020-05-13,18,working_day
2020-05-13,18,working_day
2020-05-13,19,working_day
2020-05-13,19,working_day
2020-05-13,19,working_day
2020-05-13,19,working_day
2020-05-13,19,working_day
2020-05-13,19,working_day
2020-05-13,19,working_day
2020-05-13,19,working_day
2020-05-13,20,working_day
2020-05-13,20,working_day
2020-05-13,20,working_day
2020-05-13,20,working_day
2020-05-13,20,working_day
2020-05-13,20,working_day
2020-05-13,20,working_day
2020-05-13,20,working_day
2020-05-13,20,working_day
2020-05-13,21,working_day
2020-05-13,21,working_day
2020-05-13,21,working_day
2020-05-13,21,working_day
2020-05-13,21,working_day
2020-05-13,21,working_day
2020-05-13,21,working_day
2020-05-13,21,working_day
2020-05-13,21,working_day
2020-05-13,21,working_day
2020-05-13,21,working_day
2020-05-13,21,working_day
2020-05-13,21,working_day
2020-05-13,21,working_day
2020-05-13,21,working_day
2020-05-13,21,working_day
2020-05-13,21,working_day
2020-05-13,21,working_day
2020-05-13,21,working_day
2020-05-13,21,working_day
2020-05-13,21,working_day
2020-05-13,21,working_day
2020-05-13,21,working_day
2020-05-13,21,working_day
2020-05-13,21,working_day
2020-05-13,21,working_day
2020-05-13,21,working_day
2020-05-13,21,working_day
2020-05-13,21,working_day
2020-05-13,21,working_day
2020-05-13,21,working_day
2020-05-13,21,working_day
2020-05-13,21,working_day
2020-05-13,21,working_day
2020-05-13,21,working_day
2020-05-13,21,working_day
2020-05-13,21,working_day
2020-05-13,22,working_day
2020-05-13,23,working_day
2020-05-13,23,working_day
2020-05-13,23,working_day
2020-05-13,23,working_day
2020-05-14,0,working_day
2020-05-14,0,working_day
2020-05-14,9,working_day
2020-05-14,10,working_day
2020-05-14,10,working_day
2020-05-14,10,working_day
2020-05-14,10,working_day
2020-05-14,10,working_day
2020-05-14,10,working_day
2020-05-14,10,working_day
2020-05-14,10,working_day
2020-05-14,10,working_day
2020-05-14,10,working_day
2020-05-14,10,working_day
2020-05-14,10,working_day
2020-05-14,10,working_day
2020-05-14,10,working_day
2020-05-14,10,working_day
2020-05-14,10,working_day
2020-05-14,10,working_day
2020-05-14,10,working_day
2020-05-14,10,working_day
2020-05-14,10,working_day
2020-05-14,10,working_day
2020-05-14,11,working_day
2020-05-14,11,working_day
2020-05-14,11,working_day
2020-05-14,11,working_day
2020-05-14,11,working_day
2020-05-14,11,working_day
2020-05-14,11,working_day
2020-05-14,11,working_day
2020-05-14,11,working_day
2020-05-14,12,working_day
2020-05-14,12,working_day
2020-05-14,13,working_day
2020-05-14,13,working_day
2020-05-14,13,working_day
2020-05-14,13,working_day
2020-05-14,13,working_day
2020-05-14,13,working_day
2020-05-14,13,working_day
2020-05-14,13,working_day
2020-05-14,13,working_day
2020-05-14,13,working_day
2020-05-14,14,working_day
2020-05-14,14,working_day
2020-05-14,14,working_day
2020-05-14,14,working_day
2020-05-14,14,working_day
2020-05-14,14,working_day
2020-05-14,14,working_day
2020-05-14,14,working_day
2020-05-14,14,working_day
2020-05-14,14,working_day
2020-05-14,14,working_day
2020-05-14,14,working_day
2020-05-14,14,working_day
2020-05-14,14,working_day
2020-05-14,14,working_day
2020-05-14,15,working_day
2020-05-14,15,working_day
2020-05-14,15,working_day
2020-05-14,15,working_day
2020-05-14,15,working_day
2020-05-14,15,working_day
2020-05-14,15,working_day
2020-05-14,15,working_day
2020-05-14,15,working_day
2020-05-14,15,working_day
2020-05-14,15,working_day
2020-05-14,15,working_day
2020-05-14,15,working_day
2020-05-14,15,working_day
2020-05-14,15,working_day
2020-05-14,15,working_day
2020-05-14,15,working_day
2020-05-14,15,working_day
2020-05-14,15,working_day
2020-05-14,15,working_day
2020-05-14,15,working_day
2020-05-14,15,working_day
2020-05-14,15,working_day
2020-05-14,15,working_day
2020-05-14,15,working_day
2020-05-14,15,working_day
2020-05-14,15,working_day
2020-05-14,15,working_day
2020-05-14,15,working_day
2020-05-14,15,working_day
2020-05-14,15,working_day
2020-05-14,15,working_day
2020-05-14,15,working_day
2020-05-14,15,working_day
2020-05-14,15,working_day
2020-05-14,15,working_day
2020-05-14,15,working_day
2020-05-14,16,working_day
2020-05-14,16,working_day
2020-05-14,16,working_day
2020-05-14,16,working_day
2020-05-14,16,working_day
2020-05-14,16,working_day
2020-05-14,16,working_day
2020-05-14,16,working_day
2020-05-14,16,working_day
2020-05-14,16,working_day
2020-05-14,16,working_day
2020-05-14,16,working_day
2020-05-14,16,working_day
2020-05-14,16,working_day
2020-05-14,16,working_day
2020-05-14,16,working_day
2020-05-14,16,working_day
2020-05-14,16,working_day
2020-05-14,16,working_day
2020-05-14,16,working_day
2020-05-14,16,working_day
2020-05-14,16,working_day
2020-05-14,16,working_day
2020-05-14,16,working_day
2020-05-14,16,working_day
2020-05-14,16,working_day
2020-05-14,16,working_day
2020-05-14,16,working_day
2020-05-14,16,working_day
2020-05-14,16,working_day
2020-05-14,16,working_day
2020-05-14,16,working_day
2020-05-14,16,working_day
2020-05-14,16,working_day
2020-05-14,16,working_day
2020-05-14,16,working_day
2020-05-14,16,working_day
2020-05-14,16,working_day
2020-05-14,16,working_day
2020-05-14,16,working_day
2020-05-14,16,working_day
2020-05-14,16,working_day
2020-05-14,16,working_day
2020-05-14,16,working_day
2020-05-14,16,working_day
2020-05-14,16,working_day
2020-05-14,16,working_day
2020-05-14,16,working_day
2020-05-14,16,working_day
2020-05-14,16,working_day
2020-05-14,16,working_day
2020-05-14,16,working_day
2020-05-14,17,working_day
2020-05-14,17,working_day
2020-05-14,17,working_day
2020-05-14,17,working_day
2020-05-14,17,working_day
2020-05-14,17,working_day
2020-05-14,17,working_day
2020-05-14,17,working_day
2020-05-14,17,working_day
2020-05-14,17,working_day
2020-05-14,17,working_day
2020-05-14,17,working_day
2020-05-14,17,working_day
2020-05-14,17,working_day
2020-05-14,17,working_day
2020-05-14,17,working_day
2020-05-14,17,working_day
2020-05-14,17,working_day
2020-05-14,17,working_day
2020-05-14,17,working_day
2020-05-14,17,working_day
2020-05-14,17,working_day
2020-05-14,17,working_day
2020-05-14,17,working_day
2020-05-14,17,working_day
2020-05-14,17,working_day
2020-05-14,17,working_day
2020-05-14,17,working_day
2020-05-14,17,working_day
2020-05-14,18,working_day
2020-05-14,18,working_day
2020-05-14,18,working_day
2020-05-14,18,working_day
2020-05-14,18,working_day
2020-05-14,18,working_day
2020-05-14,18,working_day
2020-05-14,18,working_day
2020-05-14,18,working_day
2020-05-14,19,working_day
2020-05-14,19,working_day
2020-05-14,19,working_day
2020-05-14,19,working_day
2020-05-14,19,working_day
2020-05-14,19,working_day
2020-05-14,19,working_day
2020-05-14,19,working_day
2020-05-14,19,working_day
2020-05-14,19,working_day
2020-05-14,19,working_day
2020-05-14,19,working_day
2020-05-14,19,working_day
2020-05-14,19,working_day
2020-05-14,19,working_day
2020-05-14,19,working_day
2020-05-14,19,working_day
2020-05-14,19,working_day
2020-05-14,19,working_day
2020-05-14,19,working_day
2020-05-14,19,working_day
2020-05-14,19,working_day
2020-05-14,19,working_day
2020-05-14,19,working_day
2020-05-14,20,working_day
2020-05-14,20,working_day
2020-05-14,20,working_day
2020-05-14,20,working_day
2020-05-14,20,working_day
2020-05-14,20,working_day
2020-05-14,20,working_day
2020-05-14,20,working_day
2020-05-14,20,working_day
2020-05-14,20,working_day
2020-05-14,20,working_day
2020-05-14,20,working_day
2020-05-14,20,working_day
2020-05-14,20,working_day
2020-05-14,20,working_day
2020-05-14,20,working_day
2020-05-14,20,working_day
2020-05-14,20,working_day
2020-05-14,20,working_day
2020-05-14,20,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,21,working_day
2020-05-14,22,working_day
2020-05-14,22,working_day
2020-05-14,22,working_day
2020-05-14,22,working_day
2020-05-15,10,working_day
2020-05-15,10,working_day
2020-05-15,10,working_day
2020-05-15,10,working_day
2020-05-15,10,working_day
2020-05-16,17,weekend
2020-05-16,17,weekend
2020-05-16,20,weekend
2020-05-17,9,weekend
2020-05-17,9,weekend
2020-05-17,15,weekend
2020-05-17,15,weekend
2020-05-17,15,weekend
2020-05-17,15,weekend
2020-05-17,15,weekend
2020-05-17,16,weekend
2020-05-17,17,weekend
2020-05-17,17,weekend
2020-05-17,18,weekend
2020-05-17,18,weekend
2020-05-17,19,weekend
2020-05-17,19,weekend
2020-05-17,19,weekend
2020-05-17,19,weekend
2020-05-17,20,weekend
2020-05-17,20,weekend
2020-05-17,21,weekend
2020-05-17,21,weekend
2020-05-17,21,weekend
2020-05-17,21,weekend
2020-05-17,21,weekend
2020-05-17,21,weekend
2020-05-17,22,weekend
2020-05-17,22,weekend
2020-05-17,22,weekend
2020-05-17,22,weekend
2020-05-18,16,working_day
2020-05-18,17,working_day
2020-05-18,17,working_day
2020-05-19,8,working_day
2020-05-19,8,working_day
2020-05-19,8,working_day
2020-05-19,8,working_day
2020-05-19,8,working_day
2020-05-19,8,working_day
2020-05-19,9,working_day
2020-05-19,9,working_day
2020-05-19,9,working_day
2020-05-19,10,working_day
2020-05-19,11,working_day
2020-05-19,11,working_day
2020-05-19,11,working_day
2020-05-19,11,working_day
2020-05-19,14,working_day
2020-05-19,14,working_day
2020-05-19,14,working_day
2020-05-19,14,working_day
2020-05-19,14,working_day
2020-05-19,14,working_day
2020-05-19,17,working_day
2020-05-19,18,working_day
2020-05-19,19,working_day
2020-05-20,7,working_day
2020-05-20,7,working_day
2020-05-20,8,working_day
2020-05-20,8,working_day
2020-05-20,12,working_day
2020-05-20,14,working_day
2020-05-20,14,working_day
2020-05-20,14,working_day
2020-05-20,14,working_day
2020-05-20,14,working_day
2020-05-20,15,working_day
2020-05-20,20,working_day
2020-05-20,21,working_day
2020-05-20,22,working_day
2020-05-20,22,working_day
2020-05-20,23,working_day
2020-05-20,23,working_day
2020-05-21,8,working_day
2020-05-21,13,working_day
2020-05-21,13,working_day
2020-05-21,13,working_day
2020-05-21,14,working_day
2020-05-21,14,working_day
2020-05-21,14,working_day
2020-05-21,14,working_day
2020-05-21,14,working_day
2020-05-21,14,working_day
2020-05-21,15,working_day
2020-05-21,15,working_day
2020-05-21,15,working_day
2020-05-21,15,working_day
2020-05-21,16,working_day
2020-05-21,16,working_day
2020-05-21,17,working_day
2020-05-21,18,working_day
2020-05-21,19,working_day
2020-05-21,19,working_day
2020-05-21,19,working_day
2020-05-21,19,working_day
2020-05-21,20,working_day
2020-05-21,20,working_day
2020-05-21,20,working_day
2020-05-21,20,working_day
2020-05-21,20,working_day
